,Date,Inflation,Unemployment Rate (%),Interest Rate (%)
7024,2019-03-26,0.37817929172307974,3.8,2.41
7025,2019-03-27,0.37817929172307974,3.8,2.41
7026,2019-03-28,0.37817929172307974,3.8,2.41
7027,2019-03-29,0.37817929172307974,3.8,2.41
7028,2019-03-30,0.37817929172307974,3.8,2.41
7029,2019-03-31,0.37817929172307974,3.8,2.41
7030,2019-04-01,0.3759679404743643,3.7,2.42
7031,2019-04-02,0.3759679404743643,3.7,2.42
7032,2019-04-03,0.3759679404743643,3.7,2.42
7033,2019-04-04,0.3759679404743643,3.7,2.42
7034,2019-04-05,0.3759679404743643,3.7,2.42
7035,2019-04-06,0.3759679404743643,3.7,2.42
7036,2019-04-07,0.3759679404743643,3.7,2.42
7037,2019-04-08,0.3759679404743643,3.7,2.42
7038,2019-04-09,0.3759679404743643,3.7,2.42
7039,2019-04-10,0.3759679404743643,3.7,2.42
7040,2019-04-11,0.3759679404743643,3.7,2.42
7041,2019-04-12,0.3759679404743643,3.7,2.42
7042,2019-04-13,0.3759679404743643,3.7,2.42
7043,2019-04-14,0.3759679404743643,3.7,2.42
7044,2019-04-15,0.3759679404743643,3.7,2.42
7045,2019-04-16,0.3759679404743643,3.7,2.42
7046,2019-04-17,0.3759679404743643,3.7,2.42
7047,2019-04-18,0.3759679404743643,3.7,2.42
7048,2019-04-19,0.3759679404743643,3.7,2.42
7049,2019-04-20,0.3759679404743643,3.7,2.42
7050,2019-04-21,0.3759679404743643,3.7,2.42
7051,2019-04-22,0.3759679404743643,3.7,2.42
7052,2019-04-23,0.3759679404743643,3.7,2.42
7053,2019-04-24,0.3759679404743643,3.7,2.42
7054,2019-04-25,0.3759679404743643,3.7,2.42
7055,2019-04-26,0.3759679404743643,3.7,2.42
7056,2019-04-27,0.3759679404743643,3.7,2.42
7057,2019-04-28,0.3759679404743643,3.7,2.42
7058,2019-04-29,0.3759679404743643,3.7,2.42
7059,2019-04-30,0.3759679404743643,3.7,2.42
7060,2019-05-01,0.02468332856644384,3.6,2.39
7061,2019-05-02,0.02468332856644384,3.6,2.39
7062,2019-05-03,0.02468332856644384,3.6,2.39
7063,2019-05-04,0.02468332856644384,3.6,2.39
7064,2019-05-05,0.02468332856644384,3.6,2.39
7065,2019-05-06,0.02468332856644384,3.6,2.39
7066,2019-05-07,0.02468332856644384,3.6,2.39
7067,2019-05-08,0.02468332856644384,3.6,2.39
7068,2019-05-09,0.02468332856644384,3.6,2.39
7069,2019-05-10,0.02468332856644384,3.6,2.39
7070,2019-05-11,0.02468332856644384,3.6,2.39
7071,2019-05-12,0.02468332856644384,3.6,2.39
7072,2019-05-13,0.02468332856644384,3.6,2.39
7073,2019-05-14,0.02468332856644384,3.6,2.39
7074,2019-05-15,0.02468332856644384,3.6,2.39
7075,2019-05-16,0.02468332856644384,3.6,2.39
7076,2019-05-17,0.02468332856644384,3.6,2.39
7077,2019-05-18,0.02468332856644384,3.6,2.39
7078,2019-05-19,0.02468332856644384,3.6,2.39
7079,2019-05-20,0.02468332856644384,3.6,2.39
7080,2019-05-21,0.02468332856644384,3.6,2.39
7081,2019-05-22,0.02468332856644384,3.6,2.39
7082,2019-05-23,0.02468332856644384,3.6,2.39
7083,2019-05-24,0.02468332856644384,3.6,2.39
7084,2019-05-25,0.02468332856644384,3.6,2.39
7085,2019-05-26,0.02468332856644384,3.6,2.39
7086,2019-05-27,0.02468332856644384,3.6,2.39
7087,2019-05-28,0.02468332856644384,3.6,2.39
7088,2019-05-29,0.02468332856644384,3.6,2.39
7089,2019-05-30,0.02468332856644384,3.6,2.39
7090,2019-05-31,0.02468332856644384,3.6,2.39
7091,2019-06-01,-0.03251128102280676,3.6,2.38
7092,2019-06-02,-0.03251128102280676,3.6,2.38
7093,2019-06-03,-0.03251128102280676,3.6,2.38
7094,2019-06-04,-0.03251128102280676,3.6,2.38
7095,2019-06-05,-0.03251128102280676,3.6,2.38
7096,2019-06-06,-0.03251128102280676,3.6,2.38
7097,2019-06-07,-0.03251128102280676,3.6,2.38
7098,2019-06-08,-0.03251128102280676,3.6,2.38
7099,2019-06-09,-0.03251128102280676,3.6,2.38
7100,2019-06-10,-0.03251128102280676,3.6,2.38
7101,2019-06-11,-0.03251128102280676,3.6,2.38
7102,2019-06-12,-0.03251128102280676,3.6,2.38
7103,2019-06-13,-0.03251128102280676,3.6,2.38
7104,2019-06-14,-0.03251128102280676,3.6,2.38
7105,2019-06-15,-0.03251128102280676,3.6,2.38
7106,2019-06-16,-0.03251128102280676,3.6,2.38
7107,2019-06-17,-0.03251128102280676,3.6,2.38
7108,2019-06-18,-0.03251128102280676,3.6,2.38
7109,2019-06-19,-0.03251128102280676,3.6,2.38
7110,2019-06-20,-0.03251128102280676,3.6,2.38
7111,2019-06-21,-0.03251128102280676,3.6,2.38
7112,2019-06-22,-0.03251128102280676,3.6,2.38
7113,2019-06-23,-0.03251128102280676,3.6,2.38
7114,2019-06-24,-0.03251128102280676,3.6,2.38
7115,2019-06-25,-0.03251128102280676,3.6,2.38
7116,2019-06-26,-0.03251128102280676,3.6,2.38
7117,2019-06-27,-0.03251128102280676,3.6,2.38
7118,2019-06-28,-0.03251128102280676,3.6,2.38
7119,2019-06-29,-0.03251128102280676,3.6,2.38
7120,2019-06-30,-0.03251128102280676,3.6,2.38
7121,2019-07-01,0.23078761661827762,3.7,2.4
7122,2019-07-02,0.23078761661827762,3.7,2.4
7123,2019-07-03,0.23078761661827762,3.7,2.4
7124,2019-07-04,0.23078761661827762,3.7,2.4
7125,2019-07-05,0.23078761661827762,3.7,2.4
7126,2019-07-06,0.23078761661827762,3.7,2.4
7127,2019-07-07,0.23078761661827762,3.7,2.4
7128,2019-07-08,0.23078761661827762,3.7,2.4
7129,2019-07-09,0.23078761661827762,3.7,2.4
7130,2019-07-10,0.23078761661827762,3.7,2.4
7131,2019-07-11,0.23078761661827762,3.7,2.4
7132,2019-07-12,0.23078761661827762,3.7,2.4
7133,2019-07-13,0.23078761661827762,3.7,2.4
7134,2019-07-14,0.23078761661827762,3.7,2.4
7135,2019-07-15,0.23078761661827762,3.7,2.4
7136,2019-07-16,0.23078761661827762,3.7,2.4
7137,2019-07-17,0.23078761661827762,3.7,2.4
7138,2019-07-18,0.23078761661827762,3.7,2.4
7139,2019-07-19,0.23078761661827762,3.7,2.4
7140,2019-07-20,0.23078761661827762,3.7,2.4
7141,2019-07-21,0.23078761661827762,3.7,2.4
7142,2019-07-22,0.23078761661827762,3.7,2.4
7143,2019-07-23,0.23078761661827762,3.7,2.4
7144,2019-07-24,0.23078761661827762,3.7,2.4
7145,2019-07-25,0.23078761661827762,3.7,2.4
7146,2019-07-26,0.23078761661827762,3.7,2.4
7147,2019-07-27,0.23078761661827762,3.7,2.4
7148,2019-07-28,0.23078761661827762,3.7,2.4
7149,2019-07-29,0.23078761661827762,3.7,2.4
7150,2019-07-30,0.23078761661827762,3.7,2.4
7151,2019-07-31,0.23078761661827762,3.7,2.4
7152,2019-08-01,0.09147700174354512,3.6,2.13
7153,2019-08-02,0.09147700174354512,3.6,2.13
7154,2019-08-03,0.09147700174354512,3.6,2.13
7155,2019-08-04,0.09147700174354512,3.6,2.13
7156,2019-08-05,0.09147700174354512,3.6,2.13
7157,2019-08-06,0.09147700174354512,3.6,2.13
7158,2019-08-07,0.09147700174354512,3.6,2.13
7159,2019-08-08,0.09147700174354512,3.6,2.13
7160,2019-08-09,0.09147700174354512,3.6,2.13
7161,2019-08-10,0.09147700174354512,3.6,2.13
7162,2019-08-11,0.09147700174354512,3.6,2.13
7163,2019-08-12,0.09147700174354512,3.6,2.13
7164,2019-08-13,0.09147700174354512,3.6,2.13
7165,2019-08-14,0.09147700174354512,3.6,2.13
7166,2019-08-15,0.09147700174354512,3.6,2.13
7167,2019-08-16,0.09147700174354512,3.6,2.13
7168,2019-08-17,0.09147700174354512,3.6,2.13
7169,2019-08-18,0.09147700174354512,3.6,2.13
7170,2019-08-19,0.09147700174354512,3.6,2.13
7171,2019-08-20,0.09147700174354512,3.6,2.13
7172,2019-08-21,0.09147700174354512,3.6,2.13
7173,2019-08-22,0.09147700174354512,3.6,2.13
7174,2019-08-23,0.09147700174354512,3.6,2.13
7175,2019-08-24,0.09147700174354512,3.6,2.13
7176,2019-08-25,0.09147700174354512,3.6,2.13
7177,2019-08-26,0.09147700174354512,3.6,2.13
7178,2019-08-27,0.09147700174354512,3.6,2.13
7179,2019-08-28,0.09147700174354512,3.6,2.13
7180,2019-08-29,0.09147700174354512,3.6,2.13
7181,2019-08-30,0.09147700174354512,3.6,2.13
7182,2019-08-31,0.09147700174354512,3.6,2.13
7183,2019-09-01,0.1538846099767177,3.5,2.04
7184,2019-09-02,0.1538846099767177,3.5,2.04
7185,2019-09-03,0.1538846099767177,3.5,2.04
7186,2019-09-04,0.1538846099767177,3.5,2.04
7187,2019-09-05,0.1538846099767177,3.5,2.04
7188,2019-09-06,0.1538846099767177,3.5,2.04
7189,2019-09-07,0.1538846099767177,3.5,2.04
7190,2019-09-08,0.1538846099767177,3.5,2.04
7191,2019-09-09,0.1538846099767177,3.5,2.04
7192,2019-09-10,0.1538846099767177,3.5,2.04
7193,2019-09-11,0.1538846099767177,3.5,2.04
7194,2019-09-12,0.1538846099767177,3.5,2.04
7195,2019-09-13,0.1538846099767177,3.5,2.04
7196,2019-09-14,0.1538846099767177,3.5,2.04
7197,2019-09-15,0.1538846099767177,3.5,2.04
7198,2019-09-16,0.1538846099767177,3.5,2.04
7199,2019-09-17,0.1538846099767177,3.5,2.04
7200,2019-09-18,0.1538846099767177,3.5,2.04
7201,2019-09-19,0.1538846099767177,3.5,2.04
7202,2019-09-20,0.1538846099767177,3.5,2.04
7203,2019-09-21,0.1538846099767177,3.5,2.04
7204,2019-09-22,0.1538846099767177,3.5,2.04
7205,2019-09-23,0.1538846099767177,3.5,2.04
7206,2019-09-24,0.1538846099767177,3.5,2.04
7207,2019-09-25,0.1538846099767177,3.5,2.04
7208,2019-09-26,0.1538846099767177,3.5,2.04
7209,2019-09-27,0.1538846099767177,3.5,2.04
7210,2019-09-28,0.1538846099767177,3.5,2.04
7211,2019-09-29,0.1538846099767177,3.5,2.04
7212,2019-09-30,0.1538846099767177,3.5,2.04
7213,2019-10-01,0.2827282299262768,3.6,1.83
7214,2019-10-02,0.2827282299262768,3.6,1.83
7215,2019-10-03,0.2827282299262768,3.6,1.83
7216,2019-10-04,0.2827282299262768,3.6,1.83
7217,2019-10-05,0.2827282299262768,3.6,1.83
7218,2019-10-06,0.2827282299262768,3.6,1.83
7219,2019-10-07,0.2827282299262768,3.6,1.83
7220,2019-10-08,0.2827282299262768,3.6,1.83
7221,2019-10-09,0.2827282299262768,3.6,1.83
7222,2019-10-10,0.2827282299262768,3.6,1.83
7223,2019-10-11,0.2827282299262768,3.6,1.83
7224,2019-10-12,0.2827282299262768,3.6,1.83
7225,2019-10-13,0.2827282299262768,3.6,1.83
7226,2019-10-14,0.2827282299262768,3.6,1.83
7227,2019-10-15,0.2827282299262768,3.6,1.83
7228,2019-10-16,0.2827282299262768,3.6,1.83
7229,2019-10-17,0.2827282299262768,3.6,1.83
7230,2019-10-18,0.2827282299262768,3.6,1.83
7231,2019-10-19,0.2827282299262768,3.6,1.83
7232,2019-10-20,0.2827282299262768,3.6,1.83
7233,2019-10-21,0.2827282299262768,3.6,1.83
7234,2019-10-22,0.2827282299262768,3.6,1.83
7235,2019-10-23,0.2827282299262768,3.6,1.83
7236,2019-10-24,0.2827282299262768,3.6,1.83
7237,2019-10-25,0.2827282299262768,3.6,1.83
7238,2019-10-26,0.2827282299262768,3.6,1.83
7239,2019-10-27,0.2827282299262768,3.6,1.83
7240,2019-10-28,0.2827282299262768,3.6,1.83
7241,2019-10-29,0.2827282299262768,3.6,1.83
7242,2019-10-30,0.2827282299262768,3.6,1.83
7243,2019-10-31,0.2827282299262768,3.6,1.83
7244,2019-11-01,0.281542260504386,3.6,1.55
7245,2019-11-02,0.281542260504386,3.6,1.55
7246,2019-11-03,0.281542260504386,3.6,1.55
7247,2019-11-04,0.281542260504386,3.6,1.55
7248,2019-11-05,0.281542260504386,3.6,1.55
7249,2019-11-06,0.281542260504386,3.6,1.55
7250,2019-11-07,0.281542260504386,3.6,1.55
7251,2019-11-08,0.281542260504386,3.6,1.55
7252,2019-11-09,0.281542260504386,3.6,1.55
7253,2019-11-10,0.281542260504386,3.6,1.55
7254,2019-11-11,0.281542260504386,3.6,1.55
7255,2019-11-12,0.281542260504386,3.6,1.55
7256,2019-11-13,0.281542260504386,3.6,1.55
7257,2019-11-14,0.281542260504386,3.6,1.55
7258,2019-11-15,0.281542260504386,3.6,1.55
7259,2019-11-16,0.281542260504386,3.6,1.55
7260,2019-11-17,0.281542260504386,3.6,1.55
7261,2019-11-18,0.281542260504386,3.6,1.55
7262,2019-11-19,0.281542260504386,3.6,1.55
7263,2019-11-20,0.281542260504386,3.6,1.55
7264,2019-11-21,0.281542260504386,3.6,1.55
7265,2019-11-22,0.281542260504386,3.6,1.55
7266,2019-11-23,0.281542260504386,3.6,1.55
7267,2019-11-24,0.281542260504386,3.6,1.55
7268,2019-11-25,0.281542260504386,3.6,1.55
7269,2019-11-26,0.281542260504386,3.6,1.55
7270,2019-11-27,0.281542260504386,3.6,1.55
7271,2019-11-28,0.281542260504386,3.6,1.55
7272,2019-11-29,0.281542260504386,3.6,1.55
7273,2019-11-30,0.281542260504386,3.6,1.55
7274,2019-12-01,0.29122185210892493,3.6,1.55
7275,2019-12-02,0.29122185210892493,3.6,1.55
7276,2019-12-03,0.29122185210892493,3.6,1.55
7277,2019-12-04,0.29122185210892493,3.6,1.55
7278,2019-12-05,0.29122185210892493,3.6,1.55
7279,2019-12-06,0.29122185210892493,3.6,1.55
7280,2019-12-07,0.29122185210892493,3.6,1.55
7281,2019-12-08,0.29122185210892493,3.6,1.55
7282,2019-12-09,0.29122185210892493,3.6,1.55
7283,2019-12-10,0.29122185210892493,3.6,1.55
7284,2019-12-11,0.29122185210892493,3.6,1.55
7285,2019-12-12,0.29122185210892493,3.6,1.55
7286,2019-12-13,0.29122185210892493,3.6,1.55
7287,2019-12-14,0.29122185210892493,3.6,1.55
7288,2019-12-15,0.29122185210892493,3.6,1.55
7289,2019-12-16,0.29122185210892493,3.6,1.55
7290,2019-12-17,0.29122185210892493,3.6,1.55
7291,2019-12-18,0.29122185210892493,3.6,1.55
7292,2019-12-19,0.29122185210892493,3.6,1.55
7293,2019-12-20,0.29122185210892493,3.6,1.55
7294,2019-12-21,0.29122185210892493,3.6,1.55
7295,2019-12-22,0.29122185210892493,3.6,1.55
7296,2019-12-23,0.29122185210892493,3.6,1.55
7297,2019-12-24,0.29122185210892493,3.6,1.55
7298,2019-12-25,0.29122185210892493,3.6,1.55
7299,2019-12-26,0.29122185210892493,3.6,1.55
7300,2019-12-27,0.29122185210892493,3.6,1.55
7301,2019-12-28,0.29122185210892493,3.6,1.55
7302,2019-12-29,0.29122185210892493,3.6,1.55
7303,2019-12-30,0.29122185210892493,3.6,1.55
7304,2019-12-31,0.29122185210892493,3.6,1.55
7305,2020-01-01,0.10671615821831182,3.6,1.55
7306,2020-01-02,0.10671615821831182,3.6,1.55
7307,2020-01-03,0.10671615821831182,3.6,1.55
7308,2020-01-04,0.10671615821831182,3.6,1.55
7309,2020-01-05,0.10671615821831182,3.6,1.55
7310,2020-01-06,0.10671615821831182,3.6,1.55
7311,2020-01-07,0.10671615821831182,3.6,1.55
7312,2020-01-08,0.10671615821831182,3.6,1.55
7313,2020-01-09,0.10671615821831182,3.6,1.55
7314,2020-01-10,0.10671615821831182,3.6,1.55
7315,2020-01-11,0.10671615821831182,3.6,1.55
7316,2020-01-12,0.10671615821831182,3.6,1.55
7317,2020-01-13,0.10671615821831182,3.6,1.55
7318,2020-01-14,0.10671615821831182,3.6,1.55
7319,2020-01-15,0.10671615821831182,3.6,1.55
7320,2020-01-16,0.10671615821831182,3.6,1.55
7321,2020-01-17,0.10671615821831182,3.6,1.55
7322,2020-01-18,0.10671615821831182,3.6,1.55
7323,2020-01-19,0.10671615821831182,3.6,1.55
7324,2020-01-20,0.10671615821831182,3.6,1.55
7325,2020-01-21,0.10671615821831182,3.6,1.55
7326,2020-01-22,0.10671615821831182,3.6,1.55
7327,2020-01-23,0.10671615821831182,3.6,1.55
7328,2020-01-24,0.10671615821831182,3.6,1.55
7329,2020-01-25,0.10671615821831182,3.6,1.55
7330,2020-01-26,0.10671615821831182,3.6,1.55
7331,2020-01-27,0.10671615821831182,3.6,1.55
7332,2020-01-28,0.10671615821831182,3.6,1.55
7333,2020-01-29,0.10671615821831182,3.6,1.55
7334,2020-01-30,0.10671615821831182,3.6,1.55
7335,2020-01-31,0.10671615821831182,3.6,1.55
7336,2020-02-01,0.13132179246519993,3.5,1.58
7337,2020-02-02,0.13132179246519993,3.5,1.58
7338,2020-02-03,0.13132179246519993,3.5,1.58
7339,2020-02-04,0.13132179246519993,3.5,1.58
7340,2020-02-05,0.13132179246519993,3.5,1.58
7341,2020-02-06,0.13132179246519993,3.5,1.58
7342,2020-02-07,0.13132179246519993,3.5,1.58
7343,2020-02-08,0.13132179246519993,3.5,1.58
7344,2020-02-09,0.13132179246519993,3.5,1.58
7345,2020-02-10,0.13132179246519993,3.5,1.58
7346,2020-02-11,0.13132179246519993,3.5,1.58
7347,2020-02-12,0.13132179246519993,3.5,1.58
7348,2020-02-13,0.13132179246519993,3.5,1.58
7349,2020-02-14,0.13132179246519993,3.5,1.58
7350,2020-02-15,0.13132179246519993,3.5,1.58
7351,2020-02-16,0.13132179246519993,3.5,1.58
7352,2020-02-17,0.13132179246519993,3.5,1.58
7353,2020-02-18,0.13132179246519993,3.5,1.58
7354,2020-02-19,0.13132179246519993,3.5,1.58
7355,2020-02-20,0.13132179246519993,3.5,1.58
7356,2020-02-21,0.13132179246519993,3.5,1.58
7357,2020-02-22,0.13132179246519993,3.5,1.58
7358,2020-02-23,0.13132179246519993,3.5,1.58
7359,2020-02-24,0.13132179246519993,3.5,1.58
7360,2020-02-25,0.13132179246519993,3.5,1.58
7361,2020-02-26,0.13132179246519993,3.5,1.58
7362,2020-02-27,0.13132179246519993,3.5,1.58
7363,2020-02-28,0.13132179246519993,3.5,1.58
7364,2020-02-29,0.13132179246519993,3.5,1.58
7365,2020-03-01,-0.42276447852619414,4.4,0.65
7366,2020-03-02,-0.42276447852619414,4.4,0.65
7367,2020-03-03,-0.42276447852619414,4.4,0.65
7368,2020-03-04,-0.42276447852619414,4.4,0.65
7369,2020-03-05,-0.42276447852619414,4.4,0.65
7370,2020-03-06,-0.42276447852619414,4.4,0.65
7371,2020-03-07,-0.42276447852619414,4.4,0.65
7372,2020-03-08,-0.42276447852619414,4.4,0.65
7373,2020-03-09,-0.42276447852619414,4.4,0.65
7374,2020-03-10,-0.42276447852619414,4.4,0.65
7375,2020-03-11,-0.42276447852619414,4.4,0.65
7376,2020-03-12,-0.42276447852619414,4.4,0.65
7377,2020-03-13,-0.42276447852619414,4.4,0.65
7378,2020-03-14,-0.42276447852619414,4.4,0.65
7379,2020-03-15,-0.42276447852619414,4.4,0.65
7380,2020-03-16,-0.42276447852619414,4.4,0.65
7381,2020-03-17,-0.42276447852619414,4.4,0.65
7382,2020-03-18,-0.42276447852619414,4.4,0.65
7383,2020-03-19,-0.42276447852619414,4.4,0.65
7384,2020-03-20,-0.42276447852619414,4.4,0.65
7385,2020-03-21,-0.42276447852619414,4.4,0.65
7386,2020-03-22,-0.42276447852619414,4.4,0.65
7387,2020-03-23,-0.42276447852619414,4.4,0.65
7388,2020-03-24,-0.42276447852619414,4.4,0.65
7389,2020-03-25,-0.42276447852619414,4.4,0.65
7390,2020-03-26,-0.42276447852619414,4.4,0.65
7391,2020-03-27,-0.42276447852619414,4.4,0.65
7392,2020-03-28,-0.42276447852619414,4.4,0.65
7393,2020-03-29,-0.42276447852619414,4.4,0.65
7394,2020-03-30,-0.42276447852619414,4.4,0.65
7395,2020-03-31,-0.42276447852619414,4.4,0.65
7396,2020-04-01,-0.7840402866550411,14.8,0.05
7397,2020-04-02,-0.7840402866550411,14.8,0.05
7398,2020-04-03,-0.7840402866550411,14.8,0.05
7399,2020-04-04,-0.7840402866550411,14.8,0.05
7400,2020-04-05,-0.7840402866550411,14.8,0.05
7401,2020-04-06,-0.7840402866550411,14.8,0.05
7402,2020-04-07,-0.7840402866550411,14.8,0.05
7403,2020-04-08,-0.7840402866550411,14.8,0.05
7404,2020-04-09,-0.7840402866550411,14.8,0.05
7405,2020-04-10,-0.7840402866550411,14.8,0.05
7406,2020-04-11,-0.7840402866550411,14.8,0.05
7407,2020-04-12,-0.7840402866550411,14.8,0.05
7408,2020-04-13,-0.7840402866550411,14.8,0.05
7409,2020-04-14,-0.7840402866550411,14.8,0.05
7410,2020-04-15,-0.7840402866550411,14.8,0.05
7411,2020-04-16,-0.7840402866550411,14.8,0.05
7412,2020-04-17,-0.7840402866550411,14.8,0.05
7413,2020-04-18,-0.7840402866550411,14.8,0.05
7414,2020-04-19,-0.7840402866550411,14.8,0.05
7415,2020-04-20,-0.7840402866550411,14.8,0.05
7416,2020-04-21,-0.7840402866550411,14.8,0.05
7417,2020-04-22,-0.7840402866550411,14.8,0.05
7418,2020-04-23,-0.7840402866550411,14.8,0.05
7419,2020-04-24,-0.7840402866550411,14.8,0.05
7420,2020-04-25,-0.7840402866550411,14.8,0.05
7421,2020-04-26,-0.7840402866550411,14.8,0.05
7422,2020-04-27,-0.7840402866550411,14.8,0.05
7423,2020-04-28,-0.7840402866550411,14.8,0.05
7424,2020-04-29,-0.7840402866550411,14.8,0.05
7425,2020-04-30,-0.7840402866550411,14.8,0.05
7426,2020-05-01,-0.10854032780739375,13.2,0.05
7427,2020-05-02,-0.10854032780739375,13.2,0.05
7428,2020-05-03,-0.10854032780739375,13.2,0.05
7429,2020-05-04,-0.10854032780739375,13.2,0.05
7430,2020-05-05,-0.10854032780739375,13.2,0.05
7431,2020-05-06,-0.10854032780739375,13.2,0.05
7432,2020-05-07,-0.10854032780739375,13.2,0.05
7433,2020-05-08,-0.10854032780739375,13.2,0.05
7434,2020-05-09,-0.10854032780739375,13.2,0.05
7435,2020-05-10,-0.10854032780739375,13.2,0.05
7436,2020-05-11,-0.10854032780739375,13.2,0.05
7437,2020-05-12,-0.10854032780739375,13.2,0.05
7438,2020-05-13,-0.10854032780739375,13.2,0.05
7439,2020-05-14,-0.10854032780739375,13.2,0.05
7440,2020-05-15,-0.10854032780739375,13.2,0.05
7441,2020-05-16,-0.10854032780739375,13.2,0.05
7442,2020-05-17,-0.10854032780739375,13.2,0.05
7443,2020-05-18,-0.10854032780739375,13.2,0.05
7444,2020-05-19,-0.10854032780739375,13.2,0.05
7445,2020-05-20,-0.10854032780739375,13.2,0.05
7446,2020-05-21,-0.10854032780739375,13.2,0.05
7447,2020-05-22,-0.10854032780739375,13.2,0.05
7448,2020-05-23,-0.10854032780739375,13.2,0.05
7449,2020-05-24,-0.10854032780739375,13.2,0.05
7450,2020-05-25,-0.10854032780739375,13.2,0.05
7451,2020-05-26,-0.10854032780739375,13.2,0.05
7452,2020-05-27,-0.10854032780739375,13.2,0.05
7453,2020-05-28,-0.10854032780739375,13.2,0.05
7454,2020-05-29,-0.10854032780739375,13.2,0.05
7455,2020-05-30,-0.10854032780739375,13.2,0.05
7456,2020-05-31,-0.10854032780739375,13.2,0.05
7457,2020-06-01,0.4518307745223771,11.0,0.08
7458,2020-06-02,0.4518307745223771,11.0,0.08
7459,2020-06-03,0.4518307745223771,11.0,0.08
7460,2020-06-04,0.4518307745223771,11.0,0.08
7461,2020-06-05,0.4518307745223771,11.0,0.08
7462,2020-06-06,0.4518307745223771,11.0,0.08
7463,2020-06-07,0.4518307745223771,11.0,0.08
7464,2020-06-08,0.4518307745223771,11.0,0.08
7465,2020-06-09,0.4518307745223771,11.0,0.08
7466,2020-06-10,0.4518307745223771,11.0,0.08
7467,2020-06-11,0.4518307745223771,11.0,0.08
7468,2020-06-12,0.4518307745223771,11.0,0.08
7469,2020-06-13,0.4518307745223771,11.0,0.08
7470,2020-06-14,0.4518307745223771,11.0,0.08
7471,2020-06-15,0.4518307745223771,11.0,0.08
7472,2020-06-16,0.4518307745223771,11.0,0.08
7473,2020-06-17,0.4518307745223771,11.0,0.08
7474,2020-06-18,0.4518307745223771,11.0,0.08
7475,2020-06-19,0.4518307745223771,11.0,0.08
7476,2020-06-20,0.4518307745223771,11.0,0.08
7477,2020-06-21,0.4518307745223771,11.0,0.08
7478,2020-06-22,0.4518307745223771,11.0,0.08
7479,2020-06-23,0.4518307745223771,11.0,0.08
7480,2020-06-24,0.4518307745223771,11.0,0.08
7481,2020-06-25,0.4518307745223771,11.0,0.08
7482,2020-06-26,0.4518307745223771,11.0,0.08
7483,2020-06-27,0.4518307745223771,11.0,0.08
7484,2020-06-28,0.4518307745223771,11.0,0.08
7485,2020-06-29,0.4518307745223771,11.0,0.08
7486,2020-06-30,0.4518307745223771,11.0,0.08
7487,2020-07-01,0.5462949992996124,10.2,0.09
7488,2020-07-02,0.5462949992996124,10.2,0.09
7489,2020-07-03,0.5462949992996124,10.2,0.09
7490,2020-07-04,0.5462949992996124,10.2,0.09
7491,2020-07-05,0.5462949992996124,10.2,0.09
7492,2020-07-06,0.5462949992996124,10.2,0.09
7493,2020-07-07,0.5462949992996124,10.2,0.09
7494,2020-07-08,0.5462949992996124,10.2,0.09
7495,2020-07-09,0.5462949992996124,10.2,0.09
7496,2020-07-10,0.5462949992996124,10.2,0.09
7497,2020-07-11,0.5462949992996124,10.2,0.09
7498,2020-07-12,0.5462949992996124,10.2,0.09
7499,2020-07-13,0.5462949992996124,10.2,0.09
7500,2020-07-14,0.5462949992996124,10.2,0.09
7501,2020-07-15,0.5462949992996124,10.2,0.09
7502,2020-07-16,0.5462949992996124,10.2,0.09
7503,2020-07-17,0.5462949992996124,10.2,0.09
7504,2020-07-18,0.5462949992996124,10.2,0.09
7505,2020-07-19,0.5462949992996124,10.2,0.09
7506,2020-07-20,0.5462949992996124,10.2,0.09
7507,2020-07-21,0.5462949992996124,10.2,0.09
7508,2020-07-22,0.5462949992996124,10.2,0.09
7509,2020-07-23,0.5462949992996124,10.2,0.09
7510,2020-07-24,0.5462949992996124,10.2,0.09
7511,2020-07-25,0.5462949992996124,10.2,0.09
7512,2020-07-26,0.5462949992996124,10.2,0.09
7513,2020-07-27,0.5462949992996124,10.2,0.09
7514,2020-07-28,0.5462949992996124,10.2,0.09
7515,2020-07-29,0.5462949992996124,10.2,0.09
7516,2020-07-30,0.5462949992996124,10.2,0.09
7517,2020-07-31,0.5462949992996124,10.2,0.09
7518,2020-08-01,0.3707315562985647,8.4,0.1
7519,2020-08-02,0.3707315562985647,8.4,0.1
7520,2020-08-03,0.3707315562985647,8.4,0.1
7521,2020-08-04,0.3707315562985647,8.4,0.1
7522,2020-08-05,0.3707315562985647,8.4,0.1
7523,2020-08-06,0.3707315562985647,8.4,0.1
7524,2020-08-07,0.3707315562985647,8.4,0.1
7525,2020-08-08,0.3707315562985647,8.4,0.1
7526,2020-08-09,0.3707315562985647,8.4,0.1
7527,2020-08-10,0.3707315562985647,8.4,0.1
7528,2020-08-11,0.3707315562985647,8.4,0.1
7529,2020-08-12,0.3707315562985647,8.4,0.1
7530,2020-08-13,0.3707315562985647,8.4,0.1
7531,2020-08-14,0.3707315562985647,8.4,0.1
7532,2020-08-15,0.3707315562985647,8.4,0.1
7533,2020-08-16,0.3707315562985647,8.4,0.1
7534,2020-08-17,0.3707315562985647,8.4,0.1
7535,2020-08-18,0.3707315562985647,8.4,0.1
7536,2020-08-19,0.3707315562985647,8.4,0.1
7537,2020-08-20,0.3707315562985647,8.4,0.1
